"Name","Gross Export","Share","Code","Sector"
"Railway track fixtures","67916","0.00012198402369680914","8608","Vehicles"
"Containers for multimodal transportation","6197783","0.011131846815767725","8609","Vehicles"
"Tractors","151792","0.0002726338259760005","8701","Vehicles"
"Buses","60767540","0.10914466457619407","8702","Vehicles"
"Cars","7383906","0.013262244014356132","8703","Vehicles"
"Motor vehicles for transporting goods","2423107","0.004352145911241888","8704","Vehicles"
"Special purpose motor vehicles","1804877","0.0032417421334858614","8705","Vehicles"
"Vehicle chassis fitted with engines","211154","0.0003792539981694451","8706","Vehicles"
"Vehicle Bodies","261980","0.000470542648684994","8707","Vehicles"
"Parts of motor vehicles","19845608","0.035644724609069804","8708","Vehicles"
"Work trucks","9510876","0.01708249784088305","8709","Vehicles"
"Tanks and other armored fighting vehicles","4408","0.00000791721503703891","8710","Vehicles"
"Motorcycles","89392","0.00016055709768397964","8711","Vehicles"
"Bicycles","19049","0.00003421393585312028","8712","Vehicles"
"Wheelchairs","17096","0.00003070614978974982","8713","Vehicles"
"Parts of motorcycles or wheelchairs","53721","0.00009648836411178932","8714","Vehicles"
"Trailers and semi-trailers","3221055","0.005785341443087425","8716","Vehicles"
"Parts of other aircraft","7424985","0.013336026064380299","8803","Vehicles"
"Cargo ships and similar vessels","1568785","0.0028176969582307367","8901","Vehicles"
"Fishing vessels","200711","0.00036049731109326604","8902","Vehicles"
"Pleasure or sport boats","8368840","0.015031285365374935","8903","Vehicles"
"Other vessels","18216","0.0000327177833744784","8906","Vehicles"
"Other floating structures","205573","0.000369229956172686","8907","Vehicles"
"Floating structures for scrapping","1536186","0.0027591458482052306","8908","Vehicles"
"Optical fibers","51053","0.00009169636553673944","9001","Machinery"
"Lenses and other optical elements","90696","0.00016289921392905648","9002","Machinery"
"Frames for spectacles, goggles","7294","0.000013100763720544876","9003","Machinery"
"Glasses","104751","0.00018814341931598525","9004","Machinery"
"Binoculars and telescopes","11853","0.000021289190071239156","9005","Machinery"
"Photographic cameras","5662","0.000010169526211368946","9006","Machinery"
"Cinematographic cameras and projectors","8609","0.000015462637081186022","9007","Machinery"
"Electrostatic photo-copyers","15286","0.00002745520622871524","9009","Machinery"
"Apparatus and equipment for photographic laboratories, n.e.c.","165409","0.0002970913389431872","9010","Machinery"
"Optical microscopes","15217","0.00002733127523108464","9011","Machinery"
"Liquid crystal devices","3116883","0.005598237966490688","9013","Machinery"
"Navigational instruments","1400654","0.002515716631236093","9014","Machinery"
"Surveying instruments","1312822","0.0023579614517594137","9015","Machinery"
"Balances of a sensitivity < 50 milligram","12244","0.000021991465724479225","9016","Machinery"
"Drafting tables and machines","126141","0.00022656202858147126","9017","Machinery"
"Medical instruments","23256572","0.04177116187576635","9018","Machinery"
"Therapy applicances","202365","0.0003634680628335706","9019","Machinery"
"Other breathing appliances and gas masks","80527","0.00014463465864056997","9020","Machinery"
"Orthopedic appliances","1912226","0.003434551824277851","9021","Machinery"
"X-ray machines","731678","0.0013141678910777123","9022","Machinery"
"Instruments designed for demonstrational purposes","347161","0.0006235363633106772","9023","Machinery"
"Machines for testing the mechanical properties of materials","100373","0.0001802800873213944","9024","Machinery"
"Thermometers, hydrometers etc.","347544","0.0006242242701525978","9025","Machinery"
"Instruments for measuring properties of liquids or gases","1138542","0.0020449368971643274","9026","Machinery"
"Instruments for physical or chemical analysis","1274513","0.002289154602654622","9027","Machinery"
"Gas, liquid or electricity meters","38993732","0.07003669721884423","9028","Machinery"
"Meters","88390","0.00015875740406621355","9029","Machinery"
"Instruments for measuring electricity","3378711","0.006068507607760612","9030","Machinery"
"Measuring instruments","1561407","0.0028044453219913373","9031","Machinery"
"Automatic regulating instruments","3184699","0.005720042380046003","9032","Machinery"
"Other parts for machines and appliances","636555","0.001143317336184733","9033","Machinery"
"Watches with precious metal","943229","0.0016941349415088873","9101","Machinery"
"Watches","635575","0.0011415571567980956","9102","Machinery"
"Clocks with watch movements","545","9.788752711402465e-7","9103","Machinery"
"Instrument panel clocks for vehicles","19215","0.0000345120886879997","9104","Machinery"
"Other clocks","12469","0.00002239558854283988","9105","Machinery"
"Apparatus for measuring intervals of time","13564","0.000024362319592195053","9106","Machinery"
"Clock movements, complete","22033","0.000039573502475289996","9109","Machinery"
"Watch straps","2545","0.00000457107810101271","9113","Machinery"
"Pianos","3408","0.000006121113622102678","9201","Machinery"
"Musical instruments, string","110358","0.0001982141599495327","9202","Machinery"
"Musical instruments, wind","17931","0.00003220589447122157","9205","Machinery"
"Musical instruments, percussion","166075","0.0002982875424855347","9206","Machinery"
"Other musical instruments, n.e.c.","10898","0.000019573913219975057","9208","Machinery"
"Parts of musical instruments","10971","0.0000197050286232654","9209","Machinery"
"Other firearms","19233","0.00003454441851346855","9303","Machinery"
"Parts of military weapons","37784","0.00006786389586195058","9305","Machinery"
"Munitions of war","42099","0.00007561407346740043","9306","Machinery"
"Seats","14105056","0.02533411103935479","9401","Textiles"
"Medical, dental or veterinary furniture","279840","0.0005026210199557551","9402","Textiles"
"Other furniture and parts","191055616","0.3431552622291134","9403","Textiles"
"Mattresses and bedding","2756725","0.0049513576730900845","9404","Textiles"
"Lamps","19590596","0.03518669719504409","9405","Textiles"
"Prefabricated buildings","5148903","0.00924795196366941","9406","Textiles"
"Toys","1121910","0.002015064138431108","9503","Machinery"
"Games","55144","0.00009904421642524357","9504","Machinery"
"Christmas and other festivity articles","720218","0.0012935845688625432","9505","Machinery"
"Sports equipment","174802","0.00031396211953368323","9506","Machinery"
"Fishing and hunting equipment","134479","0.00024153792217920954","9507","Machinery"
"Fairground amusements","364298","0.0006543161532584394","9508","Machinery"
"Worked animal carving material","22987","0.00004128698322513916","9601","Machinery"
"Worked vegetable or mineral carving material","210638","0.00037832720983933804","9602","Machinery"
"Brooms and mops","5334936","0.009582086098194241","9603","Machinery"
"Hand sieves and riddles","29311","0.000052645528573195895","9604","Machinery"
"Travel sets","113583","0.00020400658701270205","9605","Machinery"
"Buttons","2866390","0.005148327134759066","9606","Machinery"
"Slide fasteners","3454700","0.0062049915581802","9607","Machinery"
"Pens","3230919","0.005803058187444356","9608","Machinery"
"Pencils, crayons, pastels, etc.","1888192","0.003391384322871274","9609","Machinery"
"Slates and boards, with writing or drawing surfaces","11032","0.00001981459080957651","9610","Machinery"
"Hand-operated stamps","3373","0.00000605825007257991","9611","Machinery"
"Cigarette lighters","296741","0.0005329769299695924","9613","Machinery"
"Smoking pipes","11148424","0.02002370012070905","9614","Machinery"
"Combs, hair-slides etc.","59162","0.00010626095191045735","9615","Machinery"
"Scent sprays","5611","0.000010077925039207197","9616","Machinery"
"Vacuum vessels","95015","0.00017065657594016607","9617","Machinery"
"Mannequins","27121","0.00004871206647448554","9618","Machinery"
"Paintings and drawings","6677705","0.01199383539902675","9701","Textiles"
"Original engravings","1330","0.0000023888148818651882","9702","Textiles"
"Sculptures","1062277","0.0019079572227542157","9703","Textiles"
"Postage or revenue stamps","50070","0.00008993079784585713","9704","Textiles"
"Collectors pieces","12199129","0.02191087285788962","9705","Textiles"
"Antiques >100 years","18961008","0.03405589329741721","9706","Textiles"
"Commodities not specified according to kind","181773344","0.32648336035609044","9999","Other"
"Travel and tourism","12275488768","22.048022745238622","travel","Services"
"Transport","9346199552","16.78672223962358","transport","Services"
"ICT","1586869248","2.8501781016515944","ict","Services"
"Insurance and finance","365143744","0.6558351952535133","financial","Services"
